Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
3.850000,25.000000,-690.000000,98.000000,626.000000,-314.000000,320.000000,29.000000,839.000000,-281.000000
3.900000,-477.000000,-776.000000,346.000000,142.000000,284.000000,333.000000,21.000000,841.000000,-293.000000
3.950000,-155.000000,-784.000000,329.000000,219.000000,-484.000000,-56.000000,18.000000,835.000000,-296.000000
4.000000,-384.000000,-1358.000000,75.000000,94.000000,-567.000000,-337.000000,38.000000,814.000000,-326.000000
4.050000,-416.000000,-1110.000000,-283.000000,-3275.000000,-1321.000000,-58.000000,57.000000,805.000000,-330.000000
4.100000,-29.000000,-1417.000000,52.000000,-2954.000000,-937.000000,-469.000000,108.000000,775.000000,-276.000000
4.150000,-569.000000,-1018.000000,-451.000000,-954.000000,-533.000000,-316.000000,140.000000,761.000000,-224.000000
4.200000,-554.000000,-1007.000000,-340.000000,87.000000,-105.000000,54.000000,144.000000,752.000000,-219.000000
4.250000,-100.000000,-1039.000000,-189.000000,235.000000,418.000000,320.000000,135.000000,763.000000,-243.000000
4.300000,-400.000000,-886.000000,-410.000000,2115.000000,1230.000000,125.000000,110.000000,778.000000,-284.000000
4.350000,-330.000000,-806.000000,-30.000000,2144.000000,1376.000000,-36.000000,68.000000,799.000000,-327.000000
4.400000,-238.000000,-594.000000,148.000000,1012.000000,1309.000000,550.000000,17.000000,827.000000,-326.000000
4.450000,101.000000,-827.000000,324.000000,-296.000000,-336.000000,-234.000000,6.000000,847.000000,-305.000000
4.500000,-128.000000,-588.000000,23.000000,-1064.000000,836.000000,-497.000000,18.000000,838.000000,-261.000000
4.550000,-472.000000,-1144.000000,-331.000000,-1476.000000,-184.000000,-630.000000,47.000000,836.000000,-230.000000
4.600000,-24.000000,-715.000000,-278.000000,-1448.000000,-46.000000,-121.000000,54.000000,817.000000,-200.000000
4.650000,-172.000000,-1233.000000,-663.000000,-1995.000000,182.000000,-242.000000,54.000000,818.000000,-135.000000
