Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
9.150000,779.000000,216.000000,-954.000000,-1613.000000,-85.000000,-669.000000,223.000000,546.000000,297.000000
9.200000,419.000000,328.000000,-958.000000,-1457.000000,-85.000000,-730.000000,168.000000,540.000000,308.000000
9.250000,687.000000,403.000000,-1004.000000,-1304.000000,77.000000,-812.000000,97.000000,542.000000,320.000000
9.300000,601.000000,506.000000,-910.000000,-1141.000000,-167.000000,-609.000000,42.000000,561.000000,326.000000
9.350000,352.000000,540.000000,-926.000000,-929.000000,-11.000000,-662.000000,-3.000000,560.000000,341.000000
9.400000,551.000000,666.000000,-830.000000,-730.000000,-6.000000,-609.000000,-42.000000,581.000000,335.000000
9.450000,397.000000,758.000000,-836.000000,-476.000000,-122.000000,-361.000000,-76.000000,600.000000,330.000000
9.500000,409.000000,706.000000,-786.000000,-270.000000,-55.000000,-179.000000,-96.000000,605.000000,333.000000
9.550000,469.000000,660.000000,-792.000000,-35.000000,-53.000000,10.000000,-96.000000,606.000000,324.000000
9.600000,430.000000,577.000000,-789.000000,144.000000,-25.000000,135.000000,-94.000000,606.000000,324.000000
9.650000,431.000000,640.000000,-851.000000,304.000000,-49.000000,315.000000,-79.000000,599.000000,335.000000
9.700000,514.000000,615.000000,-821.000000,436.000000,-155.000000,445.000000,-57.000000,584.000000,332.000000
9.750000,-104.000000,662.000000,-862.000000,486.000000,34.000000,534.000000,-34.000000,585.000000,335.000000
9.800000,533.000000,529.000000,-794.000000,597.000000,-44.000000,596.000000,3.000000,581.000000,336.000000
9.850000,419.000000,550.000000,-879.000000,823.000000,-91.000000,708.000000,37.000000,572.000000,344.000000
