Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
7.750000,915.000000,941.000000,-657.000000,-727.000000,-71.000000,-1799.000000,-253.000000,371.000000,359.000000
7.800000,889.000000,945.000000,-649.000000,-667.000000,-75.000000,-1785.000000,-321.000000,407.000000,366.000000
7.850000,754.000000,960.000000,-708.000000,-571.000000,220.000000,-1907.000000,-373.000000,441.000000,365.000000
7.900000,632.000000,902.000000,-648.000000,-680.000000,114.000000,-1689.000000,-432.000000,470.000000,372.000000
7.950000,766.000000,853.000000,-719.000000,-564.000000,205.000000,-1484.000000,-454.000000,489.000000,363.000000
8.000000,605.000000,721.000000,-589.000000,-290.000000,372.000000,-1145.000000,-490.000000,518.000000,372.000000
8.050000,386.000000,704.000000,-535.000000,-140.000000,313.000000,-633.000000,-501.000000,522.000000,369.000000
8.100000,538.000000,603.000000,-502.000000,28.000000,259.000000,-156.000000,-498.000000,527.000000,366.000000
8.150000,496.000000,520.000000,-459.000000,199.000000,224.000000,277.000000,-496.000000,516.000000,362.000000
8.200000,523.000000,502.000000,-436.000000,386.000000,134.000000,536.000000,-477.000000,500.000000,360.000000
8.250000,504.000000,624.000000,-513.000000,421.000000,106.000000,810.000000,-454.000000,476.000000,378.000000
8.300000,684.000000,725.000000,-489.000000,259.000000,-221.000000,1252.000000,-438.000000,450.000000,378.000000
8.350000,635.000000,969.000000,-527.000000,345.000000,-277.000000,1462.000000,-399.000000,434.000000,380.000000
8.400000,903.000000,1180.000000,-568.000000,371.000000,-287.000000,1679.000000,-364.000000,412.000000,384.000000
8.450000,700.000000,1386.000000,-680.000000,200.000000,-327.000000,1995.000000,-322.000000,389.000000,374.000000
8.500000,800.000000,1217.000000,-651.000000,112.000000,-454.000000,2190.000000,-268.000000,388.000000,381.000000
8.550000,898.000000,1043.000000,-621.000000,285.000000,-588.000000,2189.000000,-229.000000,382.000000,393.000000
8.600000,730.000000,959.000000,-661.000000,481.000000,-456.000000,2120.000000,-186.000000,380.000000,386.000000
8.650000,718.000000,498.000000,-561.000000,597.000000,-455.000000,2122.000000,-144.000000,382.000000,393.000000
8.700000,630.000000,263.000000,-649.000000,1017.000000,-263.000000,2026.000000,-85.000000,385.000000,390.000000
8.750000,535.000000,54.000000,-643.000000,1176.000000,-289.000000,1968.000000,-27.000000,383.000000,371.000000
8.800000,231.000000,-165.000000,-466.000000,1332.000000,-203.000000,1829.000000,30.000000,398.000000,351.000000
8.850000,153.000000,-331.000000,-476.000000,1455.000000,-458.000000,1629.000000,90.000000,413.000000,312.000000
8.900000,315.000000,-460.000000,-409.000000,1651.000000,-436.000000,1269.000000,130.000000,412.000000,278.000000
8.950000,42.000000,-592.000000,-203.000000,1500.000000,-109.000000,957.000000,166.000000,386.000000,197.000000
9.000000,-126.000000,-840.000000,-71.000000,1149.000000,-397.000000,529.000000,204.000000,359.000000,125.000000
